step,train/attempt,train/lr,train/grad_norm,train/nonfinite_grad_skips,loss_score,loss_kl,loss_disagree,score_min,score_mean,score_disagree,kl_to_base
802,802,4.977560127805373e-05,0.2695980668067932,0,-0.11146219074726105,0.009943664073944092,6.987698725424707e-06,0.11146219074726105,0.12173166871070862,0.00013975397450849414,0.09943663328886032
803,803,4.966340332953392e-05,0.11768342554569244,0,-0.12013502418994904,0.01034230925142765,4.561749847198371e-06,0.12013502418994904,0.12800532579421997,9.123500058194622e-05,0.1034230887889862
804,804,4.9551207075950104e-05,0.1151585578918457,0,-0.10472460836172104,0.01004975475370884,1.660285852267407e-05,0.10472460836172104,0.11772200465202332,0.00033205715590156615,0.1004975438117981
805,805,4.943901308226771e-05,0.1657695174217224,0,-0.11005792021751404,0.00975501537322998,4.161788638157304e-06,0.11005792021751404,0.11853791773319244,8.323576912516728e-05,0.0975501537322998
806,806,4.9326821913440724e-05,0.14708282053470612,0,-0.11083482205867767,0.010028577409684658,6.561828740814235e-06,0.11083482205867767,0.12190195173025131,0.00013123656390234828,0.10028576850891113
807,807,4.921463413440898e-05,0.08947204053401947,0,-0.12206834554672241,0.01082858256995678,3.79861762667133e-06,0.12206834554672241,0.1311664879322052,7.597234798595309e-05,0.1082858145236969
808,808,4.9102450310095146e-05,0.14734458923339844,0,-0.1085977628827095,0.010090366005897522,8.448471817246173e-06,0.1085977628827095,0.1189572662115097,0.00016896943270694464,0.10090366750955582
809,809,4.8990271005402056e-05,0.7790248990058899,0,-0.1090596616268158,0.010995346121490002,6.441017376346281e-06,0.1090596616268158,0.12002521753311157,0.00012882034934591502,0.10995345562696457
810,810,4.887809678520976e-05,0.10630125552415848,0,-0.12091989815235138,0.009991399943828583,6.662045507255243e-06,0.12091989815235138,0.13031639158725739,0.00013324091560207307,0.09991399943828583
811,811,4.8765928214372685e-05,0.7977769374847412,0,-0.10758522152900696,0.011447645723819733,1.0604924682411365e-05,0.10758522152900696,0.11931224167346954,0.0002120984863722697,0.11447645723819733
812,812,4.865376585771687e-05,0.08473365008831024,0,-0.1234189122915268,0.01087410282343626,6.7690061769098975e-06,0.1234189122915268,0.1325996220111847,0.00013538013445213437,0.10874103009700775
813,813,4.8541610280036984e-05,0.13221430778503418,0,-0.11573383957147598,0.010051623918116093,5.579617209150456e-06,0.11573383957147598,0.12556986510753632,0.0001115923369070515,0.10051622986793518
814,814,4.8429462046093585e-05,0.11374064534902573,0,-0.11185327172279358,0.011119997128844261,3.5278858376841526e-06,0.11185327172279358,0.12036941200494766,7.055771129671484e-05,0.11119996011257172
815,815,4.831732172061032e-05,0.20437705516815186,0,-0.11301584541797638,0.009963080286979675,4.125797204324044e-06,0.11301584541797638,0.12092116475105286,8.251593681052327e-05,0.09963079541921616
816,816,4.820518986827089e-05,0.10724200308322906,0,-0.11234591901302338,0.010227411985397339,7.046404789434746e-06,0.11234591901302338,0.12259815633296967,0.00014092811034061015,0.10227411985397339
817,817,4.8093067053716456e-05,0.17479899525642395,0,-0.10724329948425293,0.010285294614732265,7.218601240310818e-06,0.10724329948425293,0.11806084215641022,0.00014437201025430113,0.10285294055938721
818,818,4.798095384154257e-05,0.1811634600162506,0,-0.1114935427904129,0.009468506090342999,1.3125158147886395e-05,0.1114935427904129,0.12409741431474686,0.00026250313385389745,0.09468505531549454
819,819,4.7868850796296495e-05,0.2127334624528885,0,-0.10780227184295654,0.009586794301867485,5.734499154641526e-06,0.10780227184295654,0.11702742427587509,0.0001146899739978835,0.09586794674396515
820,820,4.775675848247427e-05,1.2905725240707397,0,-0.10855642706155777,0.009392909705638885,2.234919520560652e-05,0.10855642706155777,0.12510019540786743,0.00044698387500829995,0.09392909705638885
821,821,4.7644677464517874e-05,0.5370140075683594,0,-0.11171306669712067,0.011466014198958874,6.5890390033018775e-06,0.11171306669712067,0.12155701965093613,0.00013178077642805874,0.11466013640165329
822,822,4.7532608306812465e-05,0.23417219519615173,0,-0.12087401747703552,0.009760566055774689,8.899062777345534e-06,0.12087401747703552,0.13133369386196136,0.00017798124463297427,0.09760566055774689
823,823,4.742055157368341e-05,0.11819754540920258,0,-0.10425707697868347,0.010525079444050789,1.4474063391389791e-05,0.10425707697868347,0.11580067873001099,0.0002894812496379018,0.10525079816579819
824,824,4.7308507829393597e-05,0.1253855973482132,0,-0.11321417987346649,0.010880839079618454,7.3585088102845475e-06,0.11321417987346649,0.1229872852563858,0.00014717016892973334,0.10880839824676514
825,825,4.7196477638140404e-05,0.4397774934768677,0,-0.10196177661418915,0.011357762850821018,9.901502380671445e-06,0.10196177661418915,0.11371874064207077,0.0001980300439754501,0.11357761919498444
826,826,4.708446156405307e-05,0.13388486206531525,0,-0.1154370903968811,0.011158540844917297,6.961372491787188e-06,0.1154370903968811,0.1254519820213318,0.00013922745711170137,0.11158540844917297
827,827,4.697246017118966e-05,2.1757147312164307,0,-0.11321386694908142,0.010974191129207611,9.613233487471007e-06,0.11321386694908142,0.12632249295711517,0.00019226467702537775,0.10974191874265671
828,828,4.6860474023534335e-05,0.28794121742248535,0,-0.11400740593671799,0.011644798330962658,1.8534294213168323e-05,0.11400740593671799,0.12702810764312744,0.000370685855159536,0.11644798517227173
829,829,4.674850368499454e-05,0.2082003951072693,0,-0.11885423958301544,0.01106998510658741,5.977181899652351e-06,0.11885423958301544,0.12815609574317932,0.00011954363435506821,0.110699862241745
830,830,4.663654971939802e-05,0.2264396995306015,0,-0.11635719984769821,0.010831496678292751,8.15130078990478e-06,0.11635719984769821,0.1281648874282837,0.00016302602307405323,0.10831497609615326
831,831,4.652461269049018e-05,0.1408536285161972,0,-0.1185789704322815,0.011158300563693047,6.319555723166559e-06,0.1185789704322815,0.12884186208248138,0.00012639109627343714,0.11158299446105957
832,832,4.6412693161931034e-05,0.15645134449005127,0,-0.11083626747131348,0.010247058235108852,5.659134330926463e-06,0.11083626747131348,0.12184543907642365,0.00011318268661852926,0.10247057676315308
833,833,4.630079169729257e-05,0.1766657680273056,0,-0.10661070793867111,0.00939793698489666,1.9642810002551414e-05,0.10661070793867111,0.12185734510421753,0.0003928562218789011,0.0939793735742569
834,834,4.618890886005576e-05,0.11500045657157898,0,-0.11169863492250443,0.00972309336066246,7.093557542248163e-06,0.11169863492250443,0.12322167307138443,0.0001418711617588997,0.09723091870546341
835,835,4.607704521360776e-05,0.2070925384759903,0,-0.11466559767723083,0.009687097743153572,4.7322855607490055e-06,0.11466559767723083,0.12347514927387238,9.464570030104369e-05,0.09687097370624542
836,836,4.5965201321239144e-05,0.3195827305316925,0,-0.10594335198402405,0.0098270820453763,8.599831744504627e-06,0.10594335198402405,0.1175428181886673,0.00017199662397615612,0.09827081114053726
837,837,4.585337774614097e-05,0.17054641246795654,0,-0.11415234208106995,0.008795693516731262,4.682085091189947e-06,0.11415234208106995,0.12303042411804199,9.364169090986252e-05,0.08795693516731262
838,838,4.574157505140204e-05,0.19481651484966278,0,-0.10632241517305374,0.009470274671912193,4.786508725374006e-06,0.10632241517305374,0.11617505550384521,9.573018178343773e-05,0.09470274299383163
839,839,4.5629793800005945e-05,0.23967128992080688,0,-0.11399773508310318,0.009584585204720497,9.799997314985376e-06,0.11399773508310318,0.1249459981918335,0.00019599994993768632,0.09584584832191467
840,840,4.551803455482833e-05,0.11162940412759781,0,-0.12534525990486145,0.01028091087937355,3.3276487556577194e-06,0.12534525990486145,0.13214154541492462,6.65529805701226e-05,0.1028091087937355
841,841,4.540629787863405e-05,0.15457384288311005,0,-0.10265718400478363,0.009544074535369873,6.081141691538505e-06,0.10265718400478363,0.11291119456291199,0.00012162282655481249,0.09544073045253754
842,842,4.529458433407429e-05,0.16616998612880707,0,-0.11925140023231506,0.011261709034442902,4.50369952886831e-06,0.11925140023231506,0.12858937680721283,9.007399785332382e-05,0.11261709034442902
843,843,4.518289448368376e-05,0.21130551397800446,0,-0.10983516275882721,0.010308213531970978,7.223716238513589e-06,0.10983516275882721,0.12000404298305511,0.00014447431021835655,0.10308213531970978
844,844,4.5071228889877825e-05,0.1903761476278305,0,-0.11874909698963165,0.011213703081011772,4.0221430026576854e-06,0.11874909698963165,0.12732043862342834,8.044286369113252e-05,0.11213702708482742
845,845,4.495958811494978e-05,0.16104525327682495,0,-0.11611086875200272,0.010868147015571594,5.885475729883183e-06,0.11611086875200272,0.12617860734462738,0.00011770951095968485,0.10868147015571594
846,846,4.484797272106789e-05,0.10624516010284424,0,-0.12006662786006927,0.011219092644751072,6.32249066256918e-06,0.12006662786006927,0.12824589014053345,0.00012644979869946837,0.11219091713428497
847,847,4.473638327027259e-05,0.06531902402639389,0,-0.12049099802970886,0.011058482341468334,5.956379482086049e-06,0.12049099802970886,0.12839847803115845,0.00011912758782273158,0.1105848103761673
848,848,4.4624820324473766e-05,0.2638600766658783,0,-0.11542096734046936,0.010629357770085335,5.371203315007733e-06,0.11542096734046936,0.12569637596607208,0.00010742406448116526,0.10629357397556305
849,849,4.451328444544774e-05,0.7780100107192993,0,-0.11395948380231857,0.011705870740115643,6.761252734577283e-06,0.11395948380231857,0.12483091652393341,0.00013522505469154567,0.11705870181322098
850,850,4.4401776194834613e-05,0.21020950376987457,0,-0.11920563876628876,0.011257567442953587,5.497670372278662e-06,0.11920563876628876,0.12873950600624084,0.00010995341290254146,0.11257568001747131
851,851,4.429029613413531e-05,0.42562252283096313,0,-0.11340765655040741,0.01015162467956543,5.066407538834028e-06,0.11340765655040741,0.12310990691184998,0.00010132815077668056,0.1015162467956543
852,852,4.4178844824708864e-05,0.121976338326931,0,-0.11843135952949524,0.011368433013558388,4.9424033932155e-06,0.11843135952949524,0.12692168354988098,9.884808241622522e-05,0.11368432641029358
853,853,4.4067422827769464e-05,0.09394968301057816,0,-0.11521417647600174,0.01083708368241787,4.885117050434928e-06,0.11521417647600174,0.12332262098789215,9.770233737071976e-05,0.1083708256483078
854,854,4.395603070438373e-05,0.7165324687957764,0,-0.11194145679473877,0.010330087505280972,1.0795402886287775e-05,0.11194145679473877,0.12479434162378311,0.00021590804681181908,0.10330086946487427
855,855,4.3844669015467864e-05,0.24540352821350098,0,-0.10651610791683197,0.009542570449411869,4.461787284526508e-06,0.10651610791683197,0.11571931093931198,8.923574932850897e-05,0.09542569518089294
856,856,4.373333832178478e-05,0.13445468246936798,0,-0.1160907968878746,0.011106481775641441,1.164707646239549e-05,0.1160907968878746,0.12773309648036957,0.00023294152924790978,0.11106482148170471
857,857,4.362203918394138e-05,0.161634162068367,0,-0.11825914680957794,0.01111268624663353,8.708722816663794e-06,0.11825914680957794,0.1288258284330368,0.00017417444905731827,0.1111268699169159
858,858,4.3510772162385574e-05,0.38401538133621216,0,-0.11759664118289948,0.010535458102822304,2.7647852220979985e-06,0.11759664118289948,0.12420441210269928,5.5295702622970566e-05,0.10535457730293274
859,859,4.339953781740363e-05,0.38464605808258057,0,-0.11287374794483185,0.011483556590974331,7.87642966315616e-06,0.11287374794483185,0.12442708015441895,0.0001575286005390808,0.11483556032180786
860,860,4.328833670911724e-05,0.085601307451725,0,-0.10683838278055191,0.010216030292212963,4.581906523526413e-06,0.10683838278055191,0.1151122897863388,9.163812501356006e-05,0.10216030478477478
861,861,4.31771693974807e-05,0.08479480445384979,0,-0.11669190227985382,0.011105107143521309,6.144062808743911e-06,0.11669190227985382,0.12698103487491608,0.00012288126163184643,0.11105108261108398
862,862,4.3066036442278215e-05,0.10371453315019608,0,-0.1265304982662201,0.0104582654312253,3.885481874021934e-06,0.1265304982662201,0.13460683822631836,7.770962838549167e-05,0.10458265244960785
863,863,4.295493840312087e-05,0.12096969038248062,0,-0.12371808290481567,0.010851389728486538,4.207027814118192e-06,0.12371808290481567,0.13179439306259155,8.414055628236383e-05,0.10851389914751053
864,864,4.284387583944403e-05,0.08059199899435043,0,-0.11044219136238098,0.010869414545595646,3.604606717999559e-06,0.11044219136238098,0.11785661429166794,7.209213799796999e-05,0.10869414359331131
865,865,4.273284931050438e-05,0.18759846687316895,0,-0.11305961012840271,0.010329431854188442,6.67633594275685e-06,0.11305961012840271,0.12375526130199432,0.0001335267152171582,0.10329431295394897
866,866,4.2621859375377125e-05,0.17979446053504944,0,-0.12077471613883972,0.011412085965275764,4.6967306843725964e-06,0.12077471613883972,0.12925665080547333,9.39345991355367e-05,0.11412085592746735
867,867,4.251090659295326e-05,0.15840531885623932,0,-0.11261936277151108,0.012462005019187927,4.501968760450836e-06,0.11261936277151108,0.12081374228000641,9.003937884699553e-05,0.12462003529071808
868,868,4.239999152193664e-05,0.12748493254184723,0,-0.11610393971204758,0.010988264344632626,1.212780989590101e-05,0.11610393971204758,0.12691187858581543,0.00024255621246993542,0.10988263785839081
869,869,4.228911472084129e-05,0.12396406382322311,0,-0.1134641245007515,0.01119944453239441,5.4216211538005155e-06,0.1134641245007515,0.12299895286560059,0.00010843242489499971,0.11199444532394409
870,870,4.2178276747988446e-05,0.10777109861373901,0,-0.11854174733161926,0.011248448863625526,3.378239171070163e-06,0.11854174733161926,0.12613332271575928,6.756478251190856e-05,0.11248449236154556
871,871,4.206747816150392e-05,0.4190859794616699,0,-0.10765247046947479,0.0115488450974226,8.507978236593772e-06,0.10765247046947479,0.11903875321149826,0.0001701595465419814,0.1154884546995163
872,872,4.195671951931509e-05,0.6658595204353333,0,-0.11744723469018936,0.010814109817147255,4.243883722665487e-06,0.11744723469018936,0.1255570948123932,8.487767627229914e-05,0.10814109444618225
873,873,4.1846001379148246e-05,0.1181354895234108,0,-0.12101757526397705,0.010697366669774055,7.113381798262708e-06,0.12101757526397705,0.13117185235023499,0.00014226761413738132,0.10697367787361145
874,874,4.173532429852576e-05,0.4983542859554291,0,-0.12214699387550354,0.010459431447088718,9.872878763417248e-06,0.12214699387550354,0.1326647847890854,0.00019745757163036615,0.10459432005882263
875,875,4.162468883476319e-05,0.29869693517684937,0,-0.1154685840010643,0.010502609424293041,5.671657618222525e-06,0.1154685840010643,0.12453105300664902,0.0001134331469074823,0.10502609610557556
876,876,4.151409554496656e-05,0.1706225425004959,0,-0.11469949036836624,0.011099526658654213,6.501969437522348e-06,0.11469949036836624,0.12528258562088013,0.00013003939238842577,0.11099526286125183
877,877,4.140354498602952e-05,0.10672791302204132,0,-0.11971314251422882,0.010554123669862747,5.374675311031751e-06,0.11971314251422882,0.12871578335762024,0.00010749349894467741,0.10554122924804688
878,878,4.129303771463057e-05,0.3198505640029907,0,-0.1225084438920021,0.009409203194081783,3.302421191619942e-06,0.1225084438920021,0.13075265288352966,6.604842928936705e-05,0.09409203380346298
879,879,4.1182574287230224e-05,0.1497182548046112,0,-0.10766307264566422,0.01086988765746355,4.756115231430158e-06,0.10766307264566422,0.1167701780796051,9.512230462860316e-05,0.10869887471199036
880,880,4.107215526006817e-05,0.7646124958992004,0,-0.11302295327186584,0.010363670997321606,7.770104275550693e-06,0.11302295327186584,0.1235620379447937,0.0001554020564071834,0.1036367118358612
881,881,4.09617811891606e-05,0.15234659612178802,0,-0.11590351909399033,0.010966365225613117,3.1307133667723974e-06,0.11590351909399033,0.12231770902872086,6.261427188292146e-05,0.10966364294290543
882,882,4.085145263029726e-05,1.0849947929382324,0,-0.11275078356266022,0.01062395703047514,1.5200859706965275e-05,0.11275078356266022,0.12438930571079254,0.00030401721596717834,0.10623955726623535
883,883,4.07411701390388e-05,0.05903664976358414,0,-0.11928549408912659,0.01035358663648367,4.301000444684178e-06,0.11928549408912659,0.12769022583961487,8.602000161772594e-05,0.10353587567806244
884,884,4.063093427071376e-05,0.20501136779785156,0,-0.1192387267947197,0.010427186265587807,5.214080829318846e-06,0.1192387267947197,0.1291397213935852,0.00010428161476738751,0.10427185893058777
885,885,4.052074558041608e-05,0.11311346292495728,0,-0.12001809477806091,0.010761680081486702,2.8855702112196013e-06,0.12001809477806091,0.1272023320198059,5.771140422439203e-05,0.10761679708957672
886,886,4.0410604623002e-05,0.4706442058086395,0,-0.12537111341953278,0.011212506331503391,4.4898556552652735e-06,0.12537111341953278,0.13429060578346252,8.979711128631607e-05,0.11212506890296936
887,887,4.0300511953087464e-05,1.2184045314788818,0,-0.10988597571849823,0.010572734288871288,1.275682370760478e-05,0.10988597571849823,0.1228620707988739,0.00025513648870401084,0.10572734475135803
888,888,4.019046812504526e-05,0.1343713253736496,0,-0.12479975819587708,0.011011181399226189,4.600994998327224e-06,0.12479975819587708,0.13393166661262512,9.201989450957626e-05,0.11011181026697159
889,889,4.008047369300218e-05,0.16912104189395905,0,-0.11200395971536636,0.011347037740051746,7.329725576710189e-06,0.11200395971536636,0.12222720682621002,0.00014659450971521437,0.11347036808729172
890,890,3.9970529210836366e-05,0.19796110689640045,0,-0.11931224167346954,0.0111289843916893,7.137546162994113e-06,0.11931224167346954,0.1290779411792755,0.00014275092689786106,0.11128982901573181
891,891,3.986063523217439e-05,1.0711439847946167,0,-0.12444698810577393,0.010550165548920631,9.246614354196936e-06,0.12444698810577393,0.13448266685009003,0.00018493228708393872,0.10550165176391602
892,892,3.9750792310388485e-05,0.129873588681221,0,-0.10732238739728928,0.010964546352624893,5.7792876759776846e-06,0.10732238739728928,0.11689905822277069,0.00011558575351955369,0.10964544862508774
893,893,3.964100099859387e-05,0.1510716825723648,0,-0.10722902417182922,0.01028267852962017,6.9621182774426416e-06,0.10722902417182922,0.11767116189002991,0.00013924235827289522,0.10282678157091141
894,894,3.953126184964577e-05,0.16449014842510223,0,-0.1108706071972847,0.009687459096312523,5.928760856477311e-06,0.1108706071972847,0.12024141103029251,0.00011857521894853562,0.09687459468841553
895,895,3.9421575416136866e-05,0.2741546630859375,0,-0.11684797704219818,0.010036041960120201,3.631565505202161e-06,0.11684797704219818,0.12484543025493622,7.263131556101143e-05,0.10036042332649231
896,896,3.9311942250394276e-05,0.11862795799970627,0,-0.11824391782283783,0.010883903130888939,3.824443410849199e-06,0.11824391782283783,0.1254645437002182,7.648887549294159e-05,0.10883903503417969
897,897,3.920236290447698e-05,0.13089507818222046,0,-0.1241048276424408,0.010397978127002716,4.028105649922509e-06,0.1241048276424408,0.1319867968559265,8.056210936047137e-05,0.10397978127002716
898,898,3.9092837930172884e-05,0.2034289389848709,0,-0.11619479209184647,0.011068437248468399,3.960535650548991e-06,0.11619479209184647,0.12475856393575668,7.921070937300101e-05,0.1106843650341034
899,899,3.898336787899612e-05,0.15020467340946198,0,-0.1195904091000557,0.010754479095339775,4.236197582940804e-06,0.1195904091000557,0.12808875739574432,8.472395711578429e-05,0.10754479467868805
900,900,3.887395330218429e-05,0.1320711225271225,0,-0.11629016697406769,0.01080388855189085,3.969246790802572e-06,0.11629016697406769,0.12414099276065826,7.938493217807263e-05,0.10803888738155365
901,901,3.8764594750695596e-05,0.397281676530838,0,-0.1140696108341217,0.010839824564754963,6.19498678133823e-06,0.1140696108341217,0.12384651601314545,0.0001238997356267646,0.10839824378490448
902,902,3.865529277520619e-05,0.3714175820350647,0,-0.1144309788942337,0.010687205940485,9.746770956553519e-06,0.1144309788942337,0.12416134774684906,0.00019493540457915515,0.10687205940485
903,903,3.8546047926107256e-05,0.09256753325462341,0,-0.12265650928020477,0.012529464438557625,3.110972784270416e-06,0.12265650928020477,0.1294800192117691,6.221945659490302e-05,0.12529465556144714
904,904,3.84368607535024e-05,0.08515729755163193,0,-0.11840042471885681,0.011693714186549187,4.088373316335492e-06,0.11840042471885681,0.126042902469635,8.176745905075222e-05,0.11693714559078217
905,905,3.832773180720475e-05,0.7967713475227356,0,-0.10530529916286469,0.010324500501155853,2.430058884783648e-05,0.10530529916286469,0.12107260525226593,0.0004860117915086448,0.10324500501155853
906,906,3.821866163673421e-05,0.2620149552822113,0,-0.11053889989852905,0.011528490111231804,3.6402830119186547e-06,0.11053889989852905,0.1183827668428421,7.280565478140488e-05,0.11528488993644714
907,907,3.810965079131479e-05,0.17857764661312103,0,-0.11651170253753662,0.010382155887782574,4.805452590517234e-06,0.11651170253753662,0.12465855479240417,9.610905544832349e-05,0.10382155328989029
908,908,3.8000699819871705e-05,0.33051732182502747,0,-0.11813732236623764,0.011329574510455132,1.610828985576518e-05,0.11813732236623764,0.13067349791526794,0.00032216578256338835,0.11329574137926102
909,909,3.789180927102872e-05,0.13766269385814667,0,-0.12371893227100372,0.011309582740068436,3.3022608931787545e-06,0.12371893227100372,0.1309874951839447,6.60452205920592e-05,0.11309581995010376
910,910,3.778297969310529e-05,0.1281604915857315,0,-0.11795260012149811,0.010331804864108562,6.0526108427438885e-06,0.11795260012149811,0.1277320683002472,0.00012105220230296254,0.10331805050373077
911,911,3.7674211634113926e-05,0.2609022259712219,0,-0.1203090101480484,0.011259221471846104,6.240112725208746e-06,0.1203090101480484,0.12908339500427246,0.0001248022454092279,0.11259221285581589
912,912,3.756550564175727e-05,0.2186388373374939,0,-0.12098890542984009,0.010606156662106514,4.825660198548576e-06,0.12098890542984009,0.12854427099227905,9.651320578996092e-05,0.10606157034635544
913,913,3.745686226342547e-05,0.1803315430879593,0,-0.11021929979324341,0.010326794348657131,5.325588517735014e-06,0.11021929979324341,0.11944014579057693,0.00010651176853571087,0.10326793789863586
914,914,3.734828204619342e-05,0.2804555594921112,0,-0.11105207353830338,0.010274941101670265,6.107252829679055e-06,0.11105207353830338,0.11941654980182648,0.0001221450511366129,0.10274940729141235
915,915,3.723976553681787e-05,0.12772636115550995,0,-0.11500751972198486,0.009472701698541641,6.090407168812817e-06,0.11500751972198486,0.12460386753082275,0.00012180813064333051,0.09472700953483582
916,916,3.713131328173489e-05,0.16598302125930786,0,-0.12412296235561371,0.009973452426493168,4.279515451344196e-06,0.12412296235561371,0.1316661834716797,8.559031266486272e-05,0.09973452240228653
917,917,3.7022925827056884e-05,0.13250522315502167,0,-0.11767691373825073,0.010008695535361767,5.866856554348487e-06,0.11767691373825073,0.12678232789039612,0.00011733712744899094,0.10008695721626282
918,918,3.6914603718569995e-05,0.18657787144184113,0,-0.12562714517116547,0.009259706363081932,3.892313998221653e-06,0.12562714517116547,0.1333037167787552,7.784627814544365e-05,0.09259706735610962
919,919,3.680634750173137e-05,0.12988752126693726,0,-0.12381177395582199,0.010587118566036224,4.387019544083159e-06,0.12381177395582199,0.13084985315799713,8.774037996772677e-05,0.10587117820978165
920,920,3.6698157721666246e-05,0.21377728879451752,0,-0.1185247004032135,0.011953519657254219,3.784484761126805e-06,0.1185247004032135,0.12667270004749298,7.56896915845573e-05,0.11953520029783249
921,921,3.659003492316543e-05,0.09012091904878616,0,-0.1144498810172081,0.009302319958806038,6.162423233035952e-06,0.1144498810172081,0.12382771074771881,0.00012324846466071904,0.09302320331335068
922,922,3.648197965068235e-05,0.13934007287025452,0,-0.11582452803850174,0.011245030909776688,7.712224942224566e-06,0.11582452803850174,0.1261068880558014,0.0001542444952065125,0.11245030909776688
923,923,3.6373992448330486e-05,0.2827908396720886,0,-0.11309913545846939,0.010374571196734905,5.823933861393016e-06,0.11309913545846939,0.12280060350894928,0.00011647868086583912,0.1037457063794136
924,924,3.62660738598805e-05,0.0977892354130745,0,-0.1267400085926056,0.010954592376947403,5.72685758015723e-06,0.1267400085926056,0.13542909920215607,0.00011453714978415519,0.10954592376947403
925,925,3.6158224428757535e-05,0.2540874183177948,0,-0.11239150166511536,0.012506208382546902,6.037487764842808e-06,0.11239150166511536,0.1222042664885521,0.00012074975529685616,0.12506207823753357
926,926,3.605044469803854e-05,0.11002761125564575,0,-0.11291982233524323,0.009940791875123978,6.146105079096742e-06,0.11291982233524323,0.12264838814735413,0.00012292209430597723,0.09940791875123978
927,927,3.594273521044945e-05,0.8029312491416931,0,-0.10606908798217773,0.0111833605915308,1.2669675015786197e-05,0.10606908798217773,0.11808045953512192,0.0002533934894017875,0.1118336021900177
928,928,3.5835096508362545e-05,0.2003455013036728,0,-0.11622048169374466,0.011789645068347454,4.6807053877273574e-06,0.11622048169374466,0.1245487630367279,9.361411503050476e-05,0.11789645254611969
929,929,3.5727529133793535e-05,0.2790306806564331,0,-0.11701521277427673,0.010569032281637192,6.409322850231547e-06,0.11701521277427673,0.12618395686149597,0.00012818645336665213,0.10569031536579132
930,930,3.562003362839914e-05,0.1343306303024292,0,-0.12979499995708466,0.01074001844972372,3.515484422678128e-06,0.12979499995708466,0.13674691319465637,7.030969572952017e-05,0.10740018635988235
931,931,3.551261053347404e-05,0.2511395812034607,0,-0.1250413954257965,0.01000409945845604,5.705526746169198e-06,0.1250413954257965,0.13466112315654755,0.00011411053856136277,0.1000409871339798
932,932,3.5405260389948336e-05,0.22335445880889893,0,-0.11450108140707016,0.010873107239603996,4.630543571693124e-06,0.11450108140707016,0.12198927253484726,9.261086961487308e-05,0.10873106867074966
933,933,3.529798373838481e-05,0.11658265441656113,0,-0.12470179796218872,0.011205583810806274,3.33922207573778e-06,0.12470179796218872,0.1326771080493927,6.6784443333745e-05,0.11205583065748215
934,934,3.519078111897612e-05,0.14150309562683105,0,-0.12089040130376816,0.0097985053434968,5.8036443988385145e-06,0.12089040130376816,0.1297348290681839,0.00011607288615778089,0.09798505902290344
935,935,3.50836530715422e-05,0.10169876366853714,0,-0.11691176891326904,0.010439001023769379,7.3617893576738425e-06,0.11691176891326904,0.1271725296974182,0.00014723578351549804,0.10438999533653259
936,936,3.4976600135527406e-05,0.20806217193603516,0,-0.12634089589118958,0.010507320985198021,3.959242803830421e-06,0.12634089589118958,0.13413438200950623,7.918485789559782e-05,0.10507321357727051
937,937,3.4869622849997924e-05,0.2592361569404602,0,-0.12226525694131851,0.01068614237010479,5.091143975732848e-06,0.12226525694131851,0.13086237013339996,0.00010182287951465696,0.1068614199757576
938,938,3.4762721753638995e-05,0.10863813012838364,0,-0.1129632517695427,0.011203086003661156,3.937721885449719e-06,0.1129632517695427,0.12037719786167145,7.875443407101557e-05,0.11203085631132126
939,939,3.4655897384752146e-05,0.10412918031215668,0,-0.11801201850175858,0.010490055195987225,4.106700544070918e-06,0.11801201850175858,0.12642967700958252,8.213400724343956e-05,0.1049005463719368
940,940,3.4549150281252636e-05,0.17120079696178436,0,-0.11133135855197906,0.01000714860856533,5.304948444972979e-06,0.11133135855197906,0.12056238949298859,0.00010609896708047017,0.10007147490978241
941,941,3.4442480980666584e-05,0.5181536674499512,0,-0.11725210398435593,0.011439956724643707,9.466346455155872e-06,0.11725210398435593,0.12855121493339539,0.00018932692182715982,0.11439956724643707
942,942,3.433589002012838e-05,0.09663579612970352,0,-0.12736809253692627,0.010734022594988346,4.024604550068034e-06,0.12736809253692627,0.1338662952184677,8.049208554439247e-05,0.10734021663665771
943,943,3.422937793637788e-05,0.0988653302192688,0,-0.11370252072811127,0.011488083750009537,6.166550519992597e-06,0.11370252072811127,0.12356798350811005,0.00012333100312389433,0.11488083004951477
944,944,3.412294526575779e-05,0.14691701531410217,0,-0.12359628081321716,0.010884401388466358,3.97841813537525e-06,0.12359628081321716,0.1303803026676178,7.95683590695262e-05,0.10884401947259903
945,945,3.401659254421094e-05,0.1516234278678894,0,-0.12333523482084274,0.01148318499326706,4.4667167458101176e-06,0.12333523482084274,0.13101820647716522,8.933433855418116e-05,0.1148318499326706
946,946,3.391032030727752e-05,0.09986821562051773,0,-0.12148075550794601,0.010219598188996315,3.256573791077244e-06,0.12148075550794601,0.1291598677635193,6.513147673103958e-05,0.10219597816467285
947,947,3.380412909009254e-05,0.08792135119438171,0,-0.12238562852144241,0.011711979284882545,4.433878075360553e-06,0.12238562852144241,0.13065563142299652,8.867756696417928e-05,0.11711979657411575
948,948,3.369801942738291e-05,0.11328374594449997,0,-0.11980301141738892,0.011163445189595222,4.488027116167359e-06,0.11980301141738892,0.12844035029411316,8.976052777143195e-05,0.11163443326950073
949,949,3.3591991853464965e-05,0.08312886953353882,0,-0.11090873181819916,0.01080961711704731,6.868445780128241e-06,0.11090873181819916,0.1202404648065567,0.0001373689156025648,0.108096182346344
