step,train/lr,train/grad_norm,loss_score,loss_kl,loss_disagree,score_min,score_mean,score_disagree,kl_to_base
427,8.71322054552824e-06,0.061213187873363495,-0.13937827944755554,0.012076398357748985,3.2917773751250934e-06,0.13937827944755554,0.1465425193309784,6.583554932149127e-05,0.12076397985219955
428,8.705697340249275e-06,0.08786915242671967,-0.14289329946041107,0.010835052467882633,2.655823891473119e-06,0.14289329946041107,0.14883971214294434,5.311648055794649e-05,0.10835052281618118
429,8.69815547489305e-06,0.08638705313205719,-0.14422959089279175,0.010993760079145432,1.9958442862844095e-06,0.14422959089279175,0.1493639051914215,3.991688208770938e-05,0.10993760824203491
430,8.690594987436705e-06,0.09413166344165802,-0.14229243993759155,0.012117305770516396,2.4411510821664706e-06,0.14229243993759155,0.1484071910381317,4.88230143673718e-05,0.12117305397987366
431,8.683015915951152e-06,0.5548326373100281,-0.1420295536518097,0.011013243347406387,3.5571215448726434e-06,0.1420295536518097,0.1489751636981964,7.114242907846346e-05,0.11013242602348328
432,8.675418298600884e-06,0.08343781530857086,-0.14437806606292725,0.011358078569173813,2.333263864784385e-06,0.14437806606292725,0.15076963603496552,4.6665274567203596e-05,0.11358079314231873
433,8.667802173643784e-06,0.08955447375774384,-0.13775910437107086,0.01234922930598259,3.810572252405109e-06,0.13775910437107086,0.1455962359905243,7.621143595315516e-05,0.1234922930598259
434,8.660167579430926e-06,0.1772821843624115,-0.14449401199817657,0.010812331922352314,2.00798695004778e-06,0.14449401199817657,0.1496666818857193,4.015973536297679e-05,0.10812331736087799
435,8.652514554406388e-06,0.16670285165309906,-0.1420518457889557,0.010505393147468567,4.315749265515478e-06,0.1420518457889557,0.14957889914512634,8.631499076727778e-05,0.10505393892526627
436,8.644843137107058e-06,0.7790102958679199,-0.13353538513183594,0.011312851682305336,6.904648216732312e-06,0.13353538513183594,0.1436760276556015,0.00013809296069666743,0.11312850564718246
437,8.637153366162437e-06,0.08466342091560364,-0.14292962849140167,0.009642688557505608,2.768015292531345e-06,0.14292962849140167,0.15014857053756714,5.5360298574669287e-05,0.09642688930034637
438,8.629445280294445e-06,1.369232177734375,-0.12190106511116028,0.012176809832453728,2.7720045181922615e-05,0.12190106511116028,0.1381290704011917,0.0005544009618461132,0.12176810204982758
439,8.621718918317226e-06,0.12623903155326843,-0.13902947306632996,0.011744517832994461,3.272052254033042e-06,0.13902947306632996,0.14656421542167664,6.544103962369263e-05,0.11744517087936401
440,8.613974319136959e-06,0.10026843100786209,-0.13670942187309265,0.01024046540260315,3.5011937598028453e-06,0.13670942187309265,0.14393141865730286,7.00238742865622e-05,0.1024046540260315
441,8.606211521751652e-06,0.16376911103725433,-0.14109456539154053,0.01059175468981266,4.3280288082314655e-06,0.14109456539154053,0.14944571256637573,8.65605688886717e-05,0.1059175431728363
442,8.598430565250953e-06,0.10883887857198715,-0.13968412578105927,0.01286761648952961,2.526536945879343e-06,0.13968412578105927,0.1459413766860962,5.053073982708156e-05,0.1286761611700058
443,8.590631488815945e-06,0.09800629317760468,-0.13518187403678894,0.009720982983708382,3.6928022382198833e-06,0.13518187403678894,0.1433856189250946,7.385604112641886e-05,0.09720982611179352
444,8.582814331718961e-06,0.08193843811750412,-0.1411624550819397,0.01260114274919033,3.3482751859992277e-06,0.1411624550819397,0.14753291010856628,6.696549826301634e-05,0.1260114163160324
445,8.574979133323378e-06,0.058383163064718246,-0.13623696565628052,0.011038709431886673,4.035772235511104e-06,0.13623696565628052,0.14400877058506012,8.071544289123267e-05,0.11038709431886673
446,8.567125933083415e-06,0.18195046484470367,-0.14321564137935638,0.0107406722381711,2.975759798573563e-06,0.14321564137935638,0.15017709136009216,5.951519779046066e-05,0.10740672051906586
447,8.559254770543943e-06,0.0380416214466095,-0.1397683471441269,0.00802726112306118,4.142263151152292e-06,0.1397683471441269,0.14702177047729492,8.284526120405644e-05,0.0802726149559021
448,8.551365685340285e-06,0.831207275390625,-0.14182595908641815,0.010112958960235119,4.5269371184986085e-06,0.14182595908641815,0.14908388257026672,9.053874236997217e-05,0.10112958401441574
449,8.543458717198011e-06,0.09238588064908981,-0.13702921569347382,0.012836700305342674,2.9906839245086303e-06,0.13702921569347382,0.14352157711982727,5.98136757616885e-05,0.12836700677871704
450,8.535533905932739e-06,0.1499730348587036,-0.13738584518432617,0.011355185881257057,2.8274710075493203e-06,0.13738584518432617,0.14391839504241943,5.6549419241491705e-05,0.11355185508728027
451,8.527591291449937e-06,0.055079251527786255,-0.14299780130386353,0.010797122493386269,2.2647727746516466e-06,0.14299780130386353,0.1487964242696762,4.529545549303293e-05,0.10797121375799179
452,8.519630913744726e-06,0.07718973606824875,-0.13449352979660034,0.010203434154391289,3.804223979386734e-06,0.13449352979660034,0.14241202175617218,7.608447776874527e-05,0.10203433781862259
453,8.511652812901665e-06,0.11952134966850281,-0.14215989410877228,0.01338707935065031,2.5186689072143054e-06,0.14215989410877228,0.14887122809886932,5.0373375415802e-05,0.13387079536914825
454,8.503657029094569e-06,0.1363959163427353,-0.13799935579299927,0.010365091264247894,3.050310624530539e-06,0.13799935579299927,0.1447799801826477,6.1006205214653164e-05,0.10365092009305954
455,8.495643602586287e-06,0.1766231507062912,-0.13846246898174286,0.011167649179697037,3.635343546193326e-06,0.13846246898174286,0.1462678462266922,7.270686910487711e-05,0.11167648434638977
456,8.487612573728513e-06,0.06370097398757935,-0.1392725557088852,0.011315672658383846,3.4225377021357417e-06,0.1392725557088852,0.14723138511180878,6.845075404271483e-05,0.11315672844648361
457,8.479563982961572e-06,0.5531986355781555,-0.1374565064907074,0.01124320738017559,5.848758519277908e-06,0.1374565064907074,0.1465650051832199,0.00011697516310960054,0.1124320775270462
458,8.47149787081423e-06,0.1069599911570549,-0.13778889179229736,0.011496936902403831,2.9414645723591093e-06,0.13778889179229736,0.14452500641345978,5.882929326617159e-05,0.11496935039758682
459,8.463414277903474e-06,0.09858018904924393,-0.14228390157222748,0.01175665482878685,2.2609683583141305e-06,0.14228390157222748,0.1476471722126007,4.52193635283038e-05,0.1175665333867073
460,8.455313244934324e-06,0.0952269434928894,-0.1432088017463684,0.011271901428699493,2.3120594505599e-06,0.1432088017463684,0.14845359325408936,4.62411881017033e-05,0.11271900683641434
461,8.447194812699613e-06,0.20812132954597473,-0.1386725753545761,0.011164024472236633,2.848580834324821e-06,0.1386725753545761,0.14521069824695587,5.697161395801231e-05,0.11164024472236633
462,8.439059022079789e-06,0.07435361295938492,-0.14323794841766357,0.011228085495531559,2.5228866888937773e-06,0.14323794841766357,0.1492646336555481,5.0457732868380845e-05,0.11228085309267044
463,8.430905914042714e-06,0.061155300587415695,-0.14025232195854187,0.011897066608071327,2.414842583675636e-06,0.14025232195854187,0.14602535963058472,4.829685349250212e-05,0.11897066980600357
464,8.422735529643445e-06,0.0661805272102356,-0.13905608654022217,0.010320242494344711,2.859596406779019e-06,0.13905608654022217,0.14540694653987885,5.719192267861217e-05,0.10320242494344711
465,8.414547910024035e-06,0.07057671248912811,-0.1434188336133957,0.011348951607942581,2.393690920143854e-06,0.1434188336133957,0.14935976266860962,4.7873822040855885e-05,0.11348952353000641
466,8.406343096413333e-06,0.08437078446149826,-0.1377667337656021,0.009863007813692093,4.698055363405729e-06,0.1377667337656021,0.14692920446395874,9.396110544912517e-05,0.09863007068634033
467,8.398121130126755e-06,0.1280488520860672,-0.14217427372932434,0.009091868065297604,3.3388719202775974e-06,0.14217427372932434,0.14892059564590454,6.677743658656254e-05,0.09091867506504059
468,8.389882052566106e-06,0.057180244475603104,-0.14276255667209625,0.010670889168977737,3.5972070691059344e-06,0.14276255667209625,0.14908985793590546,7.19441450200975e-05,0.10670888423919678
469,8.38162590521934e-06,0.06330712139606476,-0.14159414172172546,0.009995725005865097,3.0047067411942407e-06,0.14159414172172546,0.14909464120864868,6.0094134823884815e-05,0.09995724260807037
470,8.373352729660373e-06,0.1352909803390503,-0.13956376910209656,0.010852048173546791,2.503118366803392e-06,0.13956376910209656,0.14582230150699615,5.006236460758373e-05,0.10852047801017761
471,8.365062567548868e-06,0.12492840737104416,-0.14225611090660095,0.009930544532835484,3.7015083762526046e-06,0.14225611090660095,0.14963045716285706,7.403016206808388e-05,0.09930544346570969
472,8.35675546063002e-06,0.08821909129619598,-0.14071333408355713,0.009424541145563126,4.023991550639039e-06,0.14071333408355713,0.1486007124185562,8.047981827985495e-05,0.09424541145563126
473,8.348431450734355e-06,0.04823121428489685,-0.14499403536319733,0.00995534285902977,2.8665967874985654e-06,0.14499403536319733,0.15144211053848267,5.733194120693952e-05,0.0995534211397171
474,8.340090579777507e-06,0.050563909113407135,-0.14336644113063812,0.010294435545802116,2.3872287329140818e-06,0.14336644113063812,0.14851656556129456,4.774457556777634e-05,0.10294436663389206
475,8.331732889760021e-06,0.052082981914281845,-0.14407645165920258,0.009367849677801132,3.1816498449188657e-06,0.14407645165920258,0.1503203809261322,6.363299326039851e-05,0.09367849677801132
476,8.32335842276713e-06,0.04323643073439598,-0.14219114184379578,0.008263138122856617,2.538459284551209e-06,0.14219114184379578,0.1480778604745865,5.076918751001358e-05,0.08263137936592102
477,8.314967220968548e-06,0.08487527072429657,-0.140777125954628,0.009808875620365143,3.881458269461291e-06,0.140777125954628,0.14830000698566437,7.762916357023641e-05,0.09808874130249023
478,8.30655932661826e-06,0.08673132956027985,-0.14265812933444977,0.011307225562632084,2.5609297154005617e-06,0.14265812933444977,0.14832943677902222,5.121859067003243e-05,0.11307224631309509
479,8.298134782054306e-06,0.29669153690338135,-0.13465796411037445,0.008557220920920372,1.62949781952193e-05,0.13465796411037445,0.14586617052555084,0.00032589957118034363,0.08557221293449402
480,8.289693629698564e-06,0.18391288816928864,-0.1449836790561676,0.012206028215587139,2.662106453499291e-06,0.1449836790561676,0.1506490707397461,5.3242125432007015e-05,0.12206026166677475
481,8.281235912056546e-06,0.17780166864395142,-0.14103098213672638,0.010909076780080795,3.268519321864005e-06,0.14103098213672638,0.14852803945541382,6.537039735121652e-05,0.10909077525138855
482,8.272761671717178e-06,0.10193637758493423,-0.14568722248077393,0.00953967496752739,2.204490556323435e-06,0.14568722248077393,0.1507290005683899,4.4089807488489896e-05,0.09539675712585449
483,8.26427095135258e-06,0.08774182200431824,-0.1408386081457138,0.008751078508794308,3.3562064345460385e-06,0.1408386081457138,0.14809416234493256,6.712412869092077e-05,0.08751077950000763
484,8.255763793717868e-06,0.08918482065200806,-0.14073726534843445,0.00825983565300703,3.3202104532392696e-06,0.14073726534843445,0.14765790104866028,6.640420178882778e-05,0.08259834349155426
485,8.247240241650918e-06,0.049635302275419235,-0.14122071862220764,0.00859206635504961,2.9675707082787994e-06,0.14122071862220764,0.147602841258049,5.93514196225442e-05,0.08592066168785095
486,8.238700338072167e-06,0.09266882389783859,-0.14430326223373413,0.00858072005212307,2.5476165319560096e-06,0.14430326223373413,0.14984849095344543,5.095233063912019e-05,0.0858071967959404
487,8.230144125984387e-06,0.06171688437461853,-0.14644061028957367,0.009680729359388351,1.9689077817020006e-06,0.14644061028957367,0.15103471279144287,3.9378151996061206e-05,0.09680729359388351
488,8.221571648472473e-06,0.034959252923727036,-0.14323195815086365,0.0076440731063485146,3.011854460055474e-06,0.14323195815086365,0.1495673656463623,6.023709283908829e-05,0.0764407366514206
489,8.212982948703222e-06,0.06904768198728561,-0.1402025669813156,0.010015320964157581,2.9146849556127563e-06,0.1402025669813156,0.1463773250579834,5.829369183629751e-05,0.10015320777893066
490,8.204378069925121e-06,0.04506628215312958,-0.13886576890945435,0.007876680232584476,3.2073237434815383e-06,0.13886576890945435,0.1452367901802063,6.414647941710427e-05,0.07876680046319962
491,8.195757055468128e-06,0.08154109120368958,-0.14417028427124023,0.008660422638058662,1.914797167046345e-06,0.14417028427124023,0.14876288175582886,3.829594061244279e-05,0.08660422265529633
492,8.18711994874345e-06,0.042033057659864426,-0.14470379054546356,0.008569644764065742,2.1766127247246914e-06,0.14470379054546356,0.1496179848909378,4.353225449449383e-05,0.08569644391536713
493,8.178466793243324e-06,0.15994226932525635,-0.14124707877635956,0.007837628945708275,3.860067863570293e-06,0.14124707877635956,0.1486426293849945,7.720135909039527e-05,0.07837629318237305
494,8.16979763254081e-06,0.6152822971343994,-0.13852596282958984,0.00790913961827755,8.851957318256609e-06,0.13852596282958984,0.14786887168884277,0.00017703913908917457,0.0790913924574852
495,8.16111251028955e-06,0.12585721909999847,-0.1426796168088913,0.008648289367556572,3.130871618850506e-06,0.1426796168088913,0.1492239236831665,6.261742964852601e-05,0.08648290485143661
496,8.15241147022357e-06,0.06872089952230453,-0.14338144659996033,0.009262886829674244,2.2846365936857183e-06,0.14338144659996033,0.1486731469631195,4.569273005472496e-05,0.09262886643409729
497,8.143694556157047e-06,0.06546202301979065,-0.14569205045700073,0.009308459237217903,2.4596756702521816e-06,0.14569205045700073,0.1518518477678299,4.9193509767064825e-05,0.09308460354804993
498,8.13496181198409e-06,0.2673558294773102,-0.14128337800502777,0.009122497402131557,3.607082362577785e-06,0.14128337800502777,0.14858046174049377,7.214164361357689e-05,0.09122496843338013
499,8.126213281678527e-06,0.518385648727417,-0.1387386918067932,0.009271166287362576,4.7379171519423835e-06,0.1387386918067932,0.14697140455245972,9.475833940086886e-05,0.0927116647362709
500,8.117449009293668e-06,0.11019883304834366,-0.1437864899635315,0.010180146433413029,2.8626247967622476e-06,0.1437864899635315,0.15034860372543335,5.725249138777144e-05,0.10180146247148514
501,8.1086690389621e-06,0.09497290849685669,-0.14029081165790558,0.00925176776945591,2.7389253318688134e-06,0.14029081165790558,0.1480059176683426,5.4778505727881566e-05,0.09251768887042999
502,8.099873414895453e-06,0.05998194217681885,-0.14234402775764465,0.010688013397157192,2.679617409739876e-06,0.14234402775764465,0.14820393919944763,5.359234637580812e-05,0.10688013583421707
503,8.091062181384185e-06,0.06970690190792084,-0.1404258906841278,0.009829305112361908,2.913474190791021e-06,0.1404258906841278,0.14733189344406128,5.8269484725315124e-05,0.09829305112361908
504,8.08223538279735e-06,0.08907744288444519,-0.14494825899600983,0.010242443531751633,2.233224677183898e-06,0.14494825899600983,0.1505345106124878,4.466449536266737e-05,0.10242442786693573
505,8.073393063582386e-06,0.04440472647547722,-0.1427745372056961,0.009430363774299622,2.7834303182316944e-06,0.1427745372056961,0.1490498036146164,5.5668610002612695e-05,0.09430363774299622
506,8.064535268264883e-06,0.04135956987738609,-0.1426265835762024,0.008304499089717865,3.190524694218766e-06,0.1426265835762024,0.14952513575553894,6.381049752235413e-05,0.08304499089717865
507,8.05566204144836e-06,0.4824243485927582,-0.13155755400657654,0.009555586613714695,1.3019096513744444e-05,0.13155755400657654,0.1437082439661026,0.0002603819302748889,0.0955558568239212
508,8.046773427814043e-06,0.10817815363407135,-0.1440407931804657,0.009086503647267818,2.5571364403731422e-06,0.1440407931804657,0.14983223378658295,5.1142724259989336e-05,0.09086504578590393
509,8.037869472120634e-06,0.5463739037513733,-0.13719651103019714,0.011013471521437168,9.364867764816154e-06,0.13719651103019714,0.14598803222179413,0.0001872973662102595,0.11013470590114594
510,8.0289502192041e-06,0.04934370145201683,-0.1451401710510254,0.010479075834155083,3.0562230222130893e-06,0.1451401710510254,0.1520443558692932,6.112446135375649e-05,0.10479075461626053
511,8.020015713977428e-06,1.3740895986557007,-0.13137558102607727,0.00929192639887333,2.3054784833220765e-05,0.13137558102607727,0.14441674947738647,0.00046109568211250007,0.092919260263443
512,8.011066001430412e-06,0.03995279595255852,-0.14191514253616333,0.01031950581818819,2.17755086850957e-06,0.14191514253616333,0.14751657843589783,4.3551015551202e-05,0.10319504886865616
513,8.002101126629422e-06,0.10426220297813416,-0.14095407724380493,0.009839735925197601,2.6364966743130935e-06,0.14095407724380493,0.14765664935112,5.2729930757777765e-05,0.09839735925197601
514,7.993121134717177e-06,0.17165565490722656,-0.1439807116985321,0.009589917957782745,2.4853857212292496e-06,0.1439807116985321,0.14971259236335754,4.970771260559559e-05,0.09589917957782745
515,7.984126070912519e-06,0.11420898139476776,-0.14657573401927948,0.008937384933233261,2.260821929667145e-06,0.14657573401927948,0.15203966200351715,4.52164385933429e-05,0.08937385678291321
516,7.975115980510187e-06,0.08780206739902496,-0.13946111500263214,0.0087383221834898,2.9297709716047393e-06,0.13946111500263214,0.14640949666500092,5.8595418522600085e-05,0.0873832106590271
517,7.966090908880582e-06,0.07197867333889008,-0.14165234565734863,0.010007538832724094,2.219944917669636e-06,0.14165234565734863,0.14742323756217957,4.439889744389802e-05,0.1000753864645958
518,7.957050901469544e-06,0.08411169052124023,-0.14491459727287292,0.009271897375583649,2.3143695671024034e-06,0.14491459727287292,0.15067824721336365,4.628738679457456e-05,0.09271897375583649
519,7.947996003798131e-06,0.08317514508962631,-0.14223633706569672,0.010460708290338516,2.327881475139293e-06,0.14223633706569672,0.14740437269210815,4.655763041228056e-05,0.10460707545280457
520,7.938926261462366e-06,0.13218003511428833,-0.14051242172718048,0.009777607396245003,3.844989805656951e-06,0.14051242172718048,0.1481684148311615,7.689979247516021e-05,0.09777607768774033
521,7.929841720133033e-06,0.04496719688177109,-0.14262038469314575,0.0105164535343647,2.608913518997724e-06,0.14262038469314575,0.1489696502685547,5.217826765147038e-05,0.105164535343647
522,7.920742425555436e-06,0.45835816860198975,-0.134017676115036,0.009641723707318306,5.051550033385865e-06,0.134017676115036,0.14223092794418335,0.0001010309933917597,0.09641724079847336
523,7.911628423549163e-06,0.061831407248973846,-0.14112862944602966,0.010289243422448635,2.6333423193136696e-06,0.14112862944602966,0.14706003665924072,5.266684092930518e-05,0.1028924286365509
524,7.902499760007867e-06,0.05720430985093117,-0.14563581347465515,0.009495860897004604,3.0182777663867455e-06,0.14563581347465515,0.15240859985351562,6.0365553508745506e-05,0.0949586033821106
525,7.89335648089903e-06,0.15226303040981293,-0.13935798406600952,0.009433209896087646,3.1661722914577695e-06,0.13935798406600952,0.14624182879924774,6.332344491966069e-05,0.09433209896087646
526,7.884198632263725e-06,0.057650573551654816,-0.14573940634727478,0.009702558629214764,3.156418642902281e-06,0.14573940634727478,0.15244892239570618,6.312836922006682e-05,0.09702558815479279
527,7.875026260216395e-06,0.04133414477109909,-0.142367884516716,0.010697660967707634,3.177442977175815e-06,0.142367884516716,0.14944443106651306,6.354885408654809e-05,0.10697659850120544
528,7.865839410944613e-06,0.07121630758047104,-0.13966763019561768,0.00923471711575985,3.1575509638059884e-06,0.13966763019561768,0.14701206982135773,6.315101200016215e-05,0.0923471599817276
529,7.856638130708853e-06,0.12672823667526245,-0.14387348294258118,0.00997425802052021,2.6668749342206866e-06,0.14387348294258118,0.15028926730155945,5.333749868441373e-05,0.0997425764799118
530,7.84742246584226e-06,0.052606698125600815,-0.14210619032382965,0.011676627211272717,3.0388598588615423e-06,0.14210619032382965,0.14866256713867188,6.0777201724704355e-05,0.11676626652479172
531,7.83819246275041e-06,0.0821525976061821,-0.14040067791938782,0.010866150259971619,2.429582309559919e-06,0.14040067791938782,0.14638370275497437,4.859164255321957e-05,0.10866151005029678
532,7.828948167911073e-06,0.07326879352331161,-0.1412901133298874,0.00918982271105051,2.9973693926876877e-06,0.1412901133298874,0.1480810046195984,5.9947389672743157e-05,0.09189823269844055
533,7.819689627873996e-06,0.07659753412008286,-0.14704802632331848,0.009386834688484669,2.2786521185480524e-06,0.14704802632331848,0.15171796083450317,4.5573040551971644e-05,0.09386834502220154
534,7.810416889260653e-06,0.04795973375439644,-0.1393730789422989,0.009871897287666798,3.4227341529913247e-06,0.1393730789422989,0.1462365984916687,6.84546830598265e-05,0.09871896356344223
535,7.801129998764014e-06,0.10285414010286331,-0.1442519575357437,0.01071193628013134,2.5695001113490434e-06,0.1442519575357437,0.14967089891433716,5.139000131748617e-05,0.1071193516254425
536,7.791829003148313e-06,0.04169377684593201,-0.14715230464935303,0.010924548842012882,2.0458273866097443e-06,0.14715230464935303,0.15177330374717712,4.091654045623727e-05,0.10924547910690308
537,7.782513949248808e-06,0.13516628742218018,-0.14354486763477325,0.010397541336715221,2.7807222977571655e-06,0.14354486763477325,0.1497887820005417,5.5614447774132714e-05,0.10397542268037796
538,7.773184883971553e-06,0.07443203032016754,-0.14359572529792786,0.009329581633210182,3.118028871540446e-06,0.14359572529792786,0.14969509840011597,6.236057379283011e-05,0.09329582750797272
539,7.763841854293147e-06,0.04528379812836647,-0.1403529793024063,0.008912346325814724,2.4593657599325525e-06,0.1403529793024063,0.14594793319702148,4.918731428915635e-05,0.08912345767021179
540,7.754484907260513e-06,0.049346502870321274,-0.14071102440357208,0.009617917239665985,3.273758920840919e-06,0.14071102440357208,0.14777588844299316,6.547517841681838e-05,0.09617917984724045
541,7.74511408999066e-06,0.0805785283446312,-0.14450576901435852,0.007582115475088358,2.645402901180205e-06,0.14450576901435852,0.14988136291503906,5.29080571141094e-05,0.07582114636898041
542,7.73572944967043e-06,0.17486654222011566,-0.14319239556789398,0.009415242820978165,2.752097771008266e-06,0.14319239556789398,0.1488770842552185,5.504195360117592e-05,0.09415242075920105
543,7.72633103355628e-06,0.05913259834051132,-0.14506934583187103,0.00805270578712225,2.413669335510349e-06,0.14506934583187103,0.1506342887878418,4.827338125323877e-05,0.08052705973386765
544,7.716918888974029e-06,0.07113185524940491,-0.13920876383781433,0.008659408427774906,3.7233735383779276e-06,0.13920876383781433,0.1461944878101349,7.446746894856915e-05,0.08659408241510391
545,7.70749306331863e-06,0.07769893854856491,-0.14174558222293854,0.008711643517017365,2.9803240977344103e-06,0.14174558222293854,0.14866089820861816,5.96064783167094e-05,0.08711642026901245
546,7.698053604053923e-06,0.0570676326751709,-0.14365291595458984,0.008035539649426937,3.0737212455278495e-06,0.14365291595458984,0.14983615279197693,6.147442036308348e-05,0.08035539090633392
547,7.688600558712406e-06,0.2728918492794037,-0.14464697241783142,0.009988941252231598,4.292965968488716e-06,0.14464697241783142,0.15142065286636353,8.585931936977431e-05,0.09988941997289658
548,7.679133974894984e-06,0.30452683568000793,-0.1409478783607483,0.008137168362736702,3.8865468923177104e-06,0.1409478783607483,0.1490391492843628,7.7730932389386e-05,0.08137167245149612
549,7.669653900270738e-06,0.052155207842588425,-0.1423678994178772,0.00875331461429596,2.6621132747095544e-06,0.1423678994178772,0.14881160855293274,5.324226731318049e-05,0.0875331461429596
550,7.660160382576683e-06,0.0379243828356266,-0.14221341907978058,0.008456185460090637,3.7743498069175985e-06,0.14221341907978058,0.14980223774909973,7.548699068138376e-05,0.08456185460090637
551,7.650653469617527e-06,0.07154960930347443,-0.14502939581871033,0.011721991933882236,2.200479912062292e-06,0.14502939581871033,0.15002810955047607,4.400959733175114e-05,0.11721991747617722
552,7.641133209265423e-06,0.07192468643188477,-0.14106324315071106,0.009803488850593567,2.860862423403887e-06,0.14106324315071106,0.14724615216255188,5.721724664908834e-05,0.09803489595651627
553,7.631599649459745e-06,0.044719498604536057,-0.14429524540901184,0.010094386525452137,2.2833096409158316e-06,0.14429524540901184,0.14964988827705383,4.5666194637306035e-05,0.10094386339187622
554,7.622052838206829e-06,0.04690384492278099,-0.14416587352752686,0.01000814326107502,2.5804974939092062e-06,0.14416587352752686,0.1497521996498108,5.160994624020532e-05,0.1000814288854599
555,7.612492823579744e-06,0.056687720119953156,-0.14195360243320465,0.008568994700908661,2.5582867237972096e-06,0.14195360243320465,0.14812617003917694,5.1165738113923e-05,0.08568994700908661
556,7.602919653718044e-06,0.07104405015707016,-0.14657248556613922,0.009178917855024338,1.7626286989980144e-06,0.14657248556613922,0.15122637152671814,3.525257488945499e-05,0.09178918600082397
557,7.5933333768275204e-06,0.0650164783000946,-0.14072920382022858,0.008307797834277153,2.890407131417305e-06,0.14072920382022858,0.1466779261827469,5.7808138080872595e-05,0.08307798951864243
558,7.583734041179973e-06,0.09028073400259018,-0.14259260892868042,0.009673693217337132,2.110101831931388e-06,0.14259260892868042,0.14726009964942932,4.2202034819638357e-05,0.09673692286014557
559,7.574121695112954e-06,0.04477448761463165,-0.14388853311538696,0.008360588923096657,2.174940618715482e-06,0.14388853311538696,0.1490207016468048,4.349881419329904e-05,0.08360588550567627
560,7.564496387029532e-06,0.12888135015964508,-0.1412576586008072,0.007894680835306644,2.894836143241264e-06,0.1412576586008072,0.14803506433963776,5.789672286482528e-05,0.07894681394100189
561,7.5548581653980445e-06,0.04315841570496559,-0.1419200450181961,0.00799163430929184,3.436992301431019e-06,0.1419200450181961,0.14970768988132477,6.873984239064157e-05,0.0799163430929184
562,7.545207078751858e-06,0.3796607553958893,-0.1452290415763855,0.008910532109439373,2.590017402326339e-06,0.1452290415763855,0.15118730068206787,5.180034713703208e-05,0.08910531550645828
563,7.535543175689116e-06,0.03815444931387901,-0.14356225728988647,0.00804329477250576,2.819101837303606e-06,0.14356225728988647,0.14997263252735138,5.63820285606198e-05,0.0804329514503479
564,7.5258665048725065e-06,0.035903193056583405,-0.14465507864952087,0.007902305573225021,2.654134959811927e-06,0.14465507864952087,0.15068921446800232,5.308270192472264e-05,0.07902306318283081
565,7.516177115029002e-06,0.0760490894317627,-0.14382730424404144,0.009286739863455296,2.639269723658799e-06,0.14382730424404144,0.14940664172172546,5.278539174469188e-05,0.0928673967719078
566,7.506475054949626e-06,0.09914781153202057,-0.14315150678157806,0.007583032827824354,3.3307733247056603e-06,0.14315150678157806,0.15031009912490845,6.661546649411321e-05,0.07583032548427582
567,7.496760373489202e-06,0.0724208876490593,-0.14278540015220642,0.009033014997839928,2.7018859327654354e-06,0.14278540015220642,0.14877387881278992,5.4037722293287516e-05,0.09033014625310898
568,7.48703311956611e-06,0.0530778169631958,-0.14555731415748596,0.009367130696773529,2.2546196305484045e-06,0.14555731415748596,0.15114830434322357,4.509239079197869e-05,0.09367130696773529
569,7.477293342162038e-06,0.08596868067979813,-0.1371896117925644,0.008559664711356163,3.860791821352905e-06,0.1371896117925644,0.14575441181659698,7.72158382460475e-05,0.08559665083885193
570,7.467541090321735e-06,0.0698176845908165,-0.14578676223754883,0.009145146235823631,1.801661937861354e-06,0.14578676223754883,0.15020960569381714,3.603323784773238e-05,0.09145146608352661
571,7.4577764131527665e-06,0.048593390733003616,-0.14313913881778717,0.00850587897002697,2.844597929652082e-06,0.14313913881778717,0.1491893082857132,5.689196405000985e-05,0.0850587859749794
572,7.447999359825263e-06,0.1018495187163353,-0.14088958501815796,0.008837752044200897,3.769811200982076e-06,0.14088958501815796,0.1485862135887146,7.539622311014682e-05,0.08837752044200897
573,7.43820997957168e-06,0.057123418897390366,-0.14357495307922363,0.008546439930796623,2.6744271508505335e-06,0.14357495307922363,0.14966577291488647,5.3488540288526565e-05,0.08546440303325653
574,7.428408321686542e-06,0.0658297911286354,-0.1457456350326538,0.008389834314584732,2.423501882731216e-06,0.1457456350326538,0.15112265944480896,4.847003583563492e-05,0.08389833569526672
575,7.4185944355261996e-06,0.04007405415177345,-0.14403563737869263,0.00822185818105936,1.918137286338606e-06,0.14403563737869263,0.14873647689819336,3.8362748455256224e-05,0.08221858739852905
576,7.408768370508577e-06,0.10406741499900818,-0.14472293853759766,0.006764058955013752,2.7574212708714185e-06,0.14472293853759766,0.15041512250900269,5.5148422688944265e-05,0.06764058768749237
577,7.398930176112927e-06,0.05098339542746544,-0.1463720053434372,0.008995039388537407,2.8318258955550846e-06,0.1463720053434372,0.1522781401872635,5.6636519730091095e-05,0.08995039761066437
578,7.389079901879579e-06,0.06115952134132385,-0.14125365018844604,0.00731496699154377,2.922266730820411e-06,0.14125365018844604,0.14781659841537476,5.8445333706913516e-05,0.0731496661901474
579,7.379217597409688e-06,0.049877289682626724,-0.14582109451293945,0.008007962256669998,2.808781573548913e-06,0.14582109451293945,0.15196149051189423,5.617563147097826e-05,0.08007963001728058
